107297315,cell adhesion molecule L1 like
107299011,ATPase Na+/K+ transporting subunit alpha 3
107299012,cornifelin homolog
107299014,Rab acceptor 1 (prenylated)
107299175,nucleolar complex associated 4 homolog
107299176,pseudouridylate synthase 1
107299224,serine/threonine-protein kinase BRSK2-like
107299225,"class I histocompatibility antigen, F10 alpha chain-like"
107299526,ubiquitin conjugating enzyme E2H
107300855,protein Niban-like
107301518,autophagy-related protein 13-like
107301519,arachidonate 8S-lipoxygenase-like
107283130,myocardial zonula adherens protein
107283131,cingulin-like 1
107283132,F-box protein 48
107283133,testis expressed 9
107283134,regulatory factor X7
107283135,protogenin
107283136,pygopus family PHD finger 1
107283137,"RAB27A, member RAS oncogene family"
107283138,WD repeat domain 72
107283139,one cut homeobox 1
107285860,ADAM metallopeptidase with thrombospondin type 1 motif 2
107285861,ubiquitin specific peptidase 25
107285862,uncharacterized LOC107285862
107285863,MAP kinase-activated protein kinase 3-like
107285864,uncharacterized LOC107285864
107285865,uncharacterized LOC107285865
107285866,coxsackie virus and adenovirus receptor
107285867,"chromosome unknown open reading frame, human C21orf91"
107285868,chondrolectin
107285869,"transmembrane protease, serine 15"
107287814,translocase of outer mitochondrial membrane 34
107287815,serine/threonine kinase 4
107287816,acyl-CoA synthetase bubblegum family member 1
107288500,"PMS1 homolog 1, mismatch repair system component"
107288501,NIM1 serine/threonine protein kinase
107288507,prefoldin subunit 5
107288774,tripartite motif containing 32
107288775,astrotactin 2
107288776,"pregnancy-associated plasma protein A, pappalysin 1"
107288777,coiled-coil domain containing 40
107289423,vomeronasal type-2 receptor 26-like
107289428,vomeronasal type-2 receptor 26-like
107289429,tetratricopeptide repeat domain 29
107290269,oxysterol binding protein like 11
107291040,sterile alpha motif domain-containing protein 12-like
107291041,poly(ADP-ribose) polymerase family member 3
107291045,proopiomelanocortin
107291046,Rap guanine nucleotide exchange factor 1
107291047,uncharacterized LOC107291047
107291048,uncharacterized LOC107291048
107291049,erythrocyte band 7 integral membrane protein-like
107292196,cytokine receptor-like factor 3
107292197,SUZ12 polycomb repressive complex 2 subunit
107292198,"UTP6, small subunit processome component"
107292199,"RNA binding protein, fox-1 homolog (C. elegans) 3"
107293667,RAF proto-oncogene serine/threonine-protein kinase-like
107294590,olfactory receptor 1361-like
107294591,serine/arginine repetitive matrix 3
107294607,mechanistic target of rapamycin (serine/threonine kinase)
107294648,"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24"
107294649,glutamyl aminopeptidase-like
107295739,zinc finger protein 665-like
107297311,ADP ribosylation factor guanine nucleotide exchange factor 1
107300081,homeobox protein prophet of Pit-1-like
107300200,rhophilin-1-like
107300201,CDK5 regulatory subunit associated protein 1
107300203,glutamine synthetase-like
107302509,fibronectin type III and SPRY domain containing 2
107302684,arginine/serine-rich coiled-coil 1
107302704,"transmembrane (C-terminal) protease, serine 12"
107288502,"chromosome unknown open reading frame, human C5orf28"
107288503,collagen type II alpha 1
107288706,RecQ mediated genome instability 2
107288770,KIAA0141 ortholog
107288771,protocadherin 1
107289350,guanine nucleotide-binding protein-like 3-like protein
107289351,"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase"
107289352,lysine demethylase 5C
107289353,family with sequence similarity 3 member A
107289354,semaphorin-3F-like
107289355,zinc finger DHHC-type containing 21
107289356,INO80 complex subunit D
107289357,FRAS1 related extracellular matrix 1
107291852,protein NDRG1-like
107292240,armadillo repeat containing 2
107292241,sestrin 1
107292242,protein nepro homolog
107292243,cilia and flagella associated protein 44
107292244,"BOC cell adhesion associated, oncogene regulated"
107292245,rho GTPase-activating protein 32-like
107292246,potassium voltage-gated channel subfamily J member 5
107292247,coatomer protein complex subunit beta 2 (beta prime)
107292248,Rho GTPase activating protein 32
107292249,importin 4
107292538,dehydrogenase/reductase (SDR family) member 7C
107292539,immunoglobulin superfamily member 10-like
107292633,NCK associated protein 1
107292880,olfactory receptor 11H6-like
107292883,olfactory receptor 11H6-like
107293118,zinc binding alcohol dehydrogenase domain containing 2
107293925,protein shisa-9-like
107294507,leucine-rich repeats and transmembrane domains 2
107294594,transmembrane 9 superfamily member 4-like
107294597,PLAG1 like zinc finger 2
107295810,zinc finger protein 160-like
107295811,uncharacterized LOC107295811
107295812,isoamyl acetate-hydrolyzing esterase 1 homolog
107295814,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
107295815,adenylate kinase 5
107295816,progestin and adipoQ receptor family member VII
107296400,SMG5 nonsense mediated mRNA decay factor
107296402,serine/threonine-protein kinase Chk1-like
107296403,serine/threonine-protein kinase Chk1-like
107296404,"EI24, autophagy associated transmembrane protein"
107296405,cadherin 26
107296406,family with sequence similarity 217 member B
107296407,synaptonemal complex protein 2
107296408,protein phosphatase 1 regulatory subunit 3D
107296409,myelin transcription factor 1
107297552,ADNP homeobox 2
107298927,aminoadipate-semialdehyde dehydrogenase
107299924,gem nuclear organelle associated protein 7
107300155,stromal cell-derived factor 2-like
107300206,olfactory receptor 1B1-like
107300207,claudin-7-like
107300208,leucine-rich repeat-containing protein 74B-like
107300209,proline and serine-rich protein 2-like
107302117,transportin-3-like
107302733,ankyrin repeat domain 22
107282551,potassium voltage-gated channel subfamily C member 1-like
107282554,calcium-binding protein 5-like
107282556,sulfotransferase 1C1-like
107282557,sulfotransferase 1C2-like
107282559,sulfotransferase 1C2-like
107284240,PDZ domain containing 4
107284242,jade family PHD finger 3
107284243,solute carrier family 9 member A7
107284244,carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7
107284245,gamma-tubulin complex component 5-like
107284247,OCA2 melanosomal transmembrane protein
107284248,"protein phosphatase 2 regulatory subunit B'', beta"
107284249,aftiphilin
107287703,"protein tyrosine phosphatase, receptor type K"
107287704,R-spondin 3
107287705,thymocyte selection associated
107287706,"arylamine N-acetyltransferase, pineal gland isozyme NAT-3-like"
107287708,laminin subunit alpha-2-like
107287709,SOGA family member 3
107288702,myelin-associated glycoprotein-like
107288704,hepcidin-like
107288705,cilia and flagella associated protein 47
107289361,nudix hydrolase 13
107290260,G protein-coupled receptor 160
107290261,claudin 11
107292885,F-box protein 31
107293042,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2
107293110,"mannosyl-oligosaccharide 1,2-alpha-mannosidase IC-like"
107293111,low density lipoprotein receptor adaptor protein 1
107293112,transmembrane protein 57
107293113,RH-like protein
107293114,transmembrane protein 50A
107293115,uncharacterized LOC107293115
107293116,SYF2 pre-mRNA-splicing factor
107293117,teashirt zinc finger homeobox 1
107293330,replication factor C subunit 4
107294598,transmembrane 9 superfamily protein member 4
107295678,zinc finger protein 346
107295737,uncharacterized protein K02A2.6-like
107296442,pleckstrin homology and RUN domain containing M2
107296445,ER membrane protein complex subunit 7
107296546,thyroglobulin-like
107296890,interferon-inducible GTPase 5-like
107296891,zinc finger protein 576-like
107296892,urokinase plasminogen activator surface receptor-like
107296893,protein RoBo-1-like
107296894,"NACHT, LRR and PYD domains-containing protein 12-like"
107296895,uncharacterized LOC107296895
107296896,solute carrier family 35 member D2
107296897,THUMP domain containing 1
107296898,hyaluronan binding protein 4
107296899,zinc finger protein 367
107298753,membrane-spanning 4-domains subfamily A member 15-like
107298855,mediator complex subunit 17
107298859,sterile alpha motif domain-containing protein 11-like
107299062,mitochondrial sodium/hydrogen exchanger 9B2-like
107300688,dihydrofolate reductase-like
107301491,RUN and FYVE domain-containing protein 2-like
107301759,ATPase family AAA domain-containing protein 2-like
107283730,glutamate ionotropic receptor kainate type subunit 3
107283731,chondroadherin
107283732,taxilin alpha
107283733,karyopherin subunit alpha 6
107283734,testis specific serine kinase 3
107283735,zinc finger and BTB domain containing 8B
107283736,"syncoilin, intermediate filament protein"
107283737,hippocalcin
107283738,transmembrane protein 54
107283739,adenylate kinase 2
107285260,sideroflexin 3
107285261,Kazal type serine peptidase inhibitor domain 1
107285262,beta-transducin repeat containing E3 ubiquitin protein ligase
107285263,F-box and WD repeat domain containing 4
107285264,serine/threonine kinase 3
107285265,nucleophosmin/nucleoplasmin 3
107285266,nucleoplasmin-3-like
107285267,meningioma expressed antigen 5 (hyaluronidase)
107285268,potassium voltage-gated channel interacting protein 2
107285269,mitochondrial ribosomal protein L43
107286070,collagen alpha-6(VI) chain-like
107286071,collagen alpha-6(VI) chain-like
107286072,ATPase phospholipid transporting 9A (putative)
107286073,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2"
107286074,tubulin beta-2 chain
107286075,calcium voltage-gated channel auxiliary subunit beta 4
107286076,spalt-like transcription factor 4
107286077,ZFP64 zinc finger protein
107286078,VPS10 domain-containing receptor SorCS1-like
107286079,olfactory receptor 14A16-like
107288548,1-acylglycerol-3-phosphate O-acyltransferase 5
107288549,microcephalin 1
107288700,"BRICK1, SCAR/WAVE actin-nucleating complex subunit"
107292773,DALR anticodon-binding domain-containing protein 3-like
107292774,glutaminyl-tRNA synthetase
107292888,microtubule associated protein 1 light chain 3 beta
107293507,SET binding factor 2
107294020,zinc finger protein RFP-like
107294022,gamma-glutamylcyclotransferase
107294023,E3 ubiquitin-protein ligase TRIM39-like
107294361,"guanine nucleotide binding protein (G protein), beta polypeptide 1-like"
107294362,pleckstrin homology domain-containing family A member 1-like
107294363,deleted in malignant brain tumors 1 protein-like
107294364,deleted in malignant brain tumors 1 protein-like
107294365,uncharacterized LOC107294365
107294506,adiponectin receptor 2
107295733,formin-binding protein 1-like
107295980,protein O-mannosyltransferase 1
107295981,nuclear pore complex protein Nup214-like
107296441,transmembrane protein 82
107298601,coiled-coil domain-containing protein 39-like
107298798,zinc finger protein 665-like
107298799,multiple EGF like domains 9
107299546,TGF-beta receptor type-1-like
107299547,ubiquitin carboxyl-terminal hydrolase 16-like
107300864,myelin protein zero-like protein 1
107301201,short transient receptor potential channel 3-like
107301750,WD repeat-containing protein 61-like
107301757,zinc finger protein 3-like
107302695,structural maintenance of chromosomes 4
107282618,zinc finger protein 652
107285670,protein phosphatase 1 regulatory inhibitor subunit 14A
107285671,"RAB4B, member RAS oncogene family"
107285672,small nuclear ribonucleoprotein polypeptide A
107285673,DEAD-box helicase 23
107285674,"chromosome unknown open reading frame, human C19orf54"
107285675,aarF domain containing kinase 4
107285676,signal-induced proliferation-associated 1 like 3
107285677,double PHD fingers 1
107285678,v-akt murine thymoma viral oncogene homolog 2
107285679,"chromosome unknown open reading frame, human C19orf47"
107289860,DnaJ heat shock protein family (Hsp40) member C18
107289861,ATPase H+ transporting V0 subunit e1
107289862,zinc finger CCCH-type containing 13
107289863,carboxypeptidase B2
107289864,poly(A) binding protein interacting protein 2
107289865,matrin 3
107289866,SIL1 nucleotide exchange factor
107289867,catenin alpha 1
107289868,leucine rich repeat transmembrane neuronal 2
107289869,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase-like"
107292889,zinc finger CCHC-type containing 14
107293052,fatty acid binding protein 3
107293053,"small nuclear ribonucleoprotein, U5 40kDa subunit"
107293054,pumilio RNA binding family member 1
107293055,"periostin, osteoblast specific factor"
107293747,nucleic acid binding protein 2
107294021,E3 ubiquitin-protein ligase TRIM39-like
107294792,heat shock protein 90kDa alpha family class A member 1
107294793,tyrosine-protein kinase SgK223
107294794,homeobox protein Hox-B9-like
107294796,retrotransposon-like 1
107294797,uncharacterized LOC107294797
107297027,secretory carrier-associated membrane protein 3-like
107298315,trafficking protein particle complex 1
107299460,calcium permeable stress-gated cation channel 1-like
107299461,tyrosine-protein kinase RYK
107299462,nucleolar protein 8-like
107299463,lysine demethylase 6B
107299465,tubulointerstitial nephritis antigen-like 1
107299541,myozenin 1
107300050,uncharacterized LOC107300050
107300052,leucine rich repeat containing 20
107300053,ankyrin repeat and SOCS box containing 10
107300054,IQ and AAA domain-containing protein 1-like
107300056,"casein kinase 2, alpha 1 polypeptide"
107300057,syntaphilin
107300058,"ferrochelatase, mitochondrial-like"
107300059,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase-like"
107300768,pigment epithelium-derived factor-like
107300769,solute carrier family 43 member 3-like
107300875,amine sulfotransferase-like
107301030,RAF proto-oncogene serine/threonine-protein kinase-like
107301498,methyltransferase like 10
107302656,uncharacterized LOC107302656
107302689,"myosin, heavy chain 9, non-muscle"
107302836,selectin P
107302945,frizzled class receptor 4
107303141,kelch like family member 1
107303142,RNA binding motif protein 26
107284810,zinc finger and BTB domain containing 16
107284811,nicotinamide N-methyltransferase-like
107284812,nicotinamide N-methyltransferase-like
107284813,transgelin
107284814,beta-site APP-cleaving enzyme 1
107284815,DEAD-box helicase 10
107284816,"histone H2A-beta, sperm"
107284817,B-cell CLL/lymphoma 9-like
107284818,T-cell surface glycoprotein CD3 gamma chain-like
107284819,CD3e molecule
107291450,uncharacterized LOC107291450
107291451,zinc finger MYM-type containing 4
107291452,splicing factor proline/glutamine-rich
107291453,gap junction protein alpha 4
107291454,gap junction protein beta 3
107291455,periplasmic beta-glucosidase-like
107291456,platelet-activating factor receptor-like
107291457,zinc finger protein 503
107291458,MAP7 domain containing 1
107291459,ZMYM6 neighbor
107292274,fibulin-2-like
107293050,solute carrier family 13 member 1
107294310,WD and tetratricopeptide repeats 1
107295318,ankyrin repeat domain 24
107295675,nuclear receptor binding SET domain protein 1
107295676,fibroblast growth factor receptor 4
107295770,absent in melanoma 1-like
107295771,nuclear cap-binding protein subunit 1-like
107295772,DNA repair protein complementing XP-A cells homolog
107295773,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2"
107295774,alkaline ceramidase 2
107295775,uncharacterized LOC107295775
107295776,40S ribosomal protein S6
107295779,Rho GTPase activating protein 40
107295989,oxysterol binding protein
107297974,LIM and calponin homology domains-containing protein 1-like
107298012,fatty acid amide hydrolase-like
107298059,cellular repressor of E1A stimulated genes 1
107298102,insulin gene enhancer protein ISL-2
107298304,cap methyltransferase 2
107298308,ADAMTS-like protein 4
107298650,dymeclin-like
107298652,leucine rich repeat and sterile alpha motif containing 1
107298653,mitochondrial ribosomal protein L41
107298657,neuromedin U
107299200,pantetheinase-like
107299201,solute carrier family 18 member B1
107299205,uncharacterized protein KIAA1755-like
107299206,protocadherin gamma-C5-like
107299207,dickkopf-related protein 3-like
107299209,transmembrane protein 17B-like
107299464,double zinc ribbon and ankyrin repeat domains 1
107299467,peflin-like
107299468,Cdk5 and Abl enzyme substrate 2
107299469,neuroblast differentiation-associated protein AHNAK-like
107300890,stimulated by retinoic acid gene 6 protein homolog
107301484,"HLA class II histocompatibility antigen, DQ beta 2 chain-like"
107302865,dimethylaniline monooxygenase [N-oxide-forming] 2-like
107302940,"solute carrier family 27 (fatty acid transporter), member 4"
107303098,pleckstrin homology domain-containing family A member 3-like
107287130,kyphoscoliosis peptidase
107287131,centrosomal protein 63kDa
107287132,"glucuronidase, beta"
107287133,anaphase promoting complex subunit 13
107287134,angiomotin like 2
107287135,forkhead box Q1
107287136,ephrin type-B receptor 1-like
107287137,iroquois homeobox 2
107287139,olfactory receptor 6M1-like
107290182,TATA-box binding protein
107290184,family with sequence similarity 120B
107291589,"vitamin D (1,25- dihydroxyvitamin D3) receptor"
107293320,period circadian clock 2
107293321,calcium/calmodulin-dependent protein kinase type 1D-like
107293322,coiled-coil domain-containing protein 3-like
107293328,HSF-like protein
107293329,antihemorrhagic factor HSF-like
107293625,"protein tyrosine phosphatase, receptor type C associated protein"
107293810,small nuclear ribonucleoprotein D1 polypeptide
107293929,three-finger toxin 3-like
107294311,transmembrane protein 222
107294318,branched chain ketoacid dehydrogenase kinase
107294319,vitamin K epoxide reductase complex subunit 1-like protein 1
107294638,fibronectin type III domain containing 7
107294639,growth regulation by estrogen in breast cancer 1
107295677,"solute carrier family 30 (zinc transporter), member 2"
107296226,zinc finger protein 668-like
107297120,adaptor related protein complex 5 beta 1 subunit
107297121,centriolar coiled-coil protein 110kDa
107297122,complement C4-B-like
107297124,doublecortin domain containing 5
107297125,SMAD family member 7
107298313,probable G-protein coupled receptor 22
107298477,"dynein heavy chain 3, axonemal-like"
107299168,transmembrane protein 68-like
107299169,transmembrane protein 68-like
107299504,ephrin type-A receptor 5-like
107299548,chaperonin containing TCP1 subunit 8
107299977,rhophilin-1-like
107300547,"glutamate receptor ionotropic, NMDA 3A-like"
107300549,protein kinase C-binding protein 1-like
107300589,paired box protein Pax-7-like
107300848,"HLA class II histocompatibility antigen, DR beta 5 chain-like"
107300849,uncharacterized LOC107300849
107301090,immunoglobulin superfamily containing leucine-rich repeat 2
107301092,zinc finger and SCAN domain-containing protein 2-like
107301093,uncharacterized LOC107301093
107301094,MOB kinase activator 1B-like
107301095,vasculin-like
107301097,kinesin heavy chain isoform 5A-like
107301098,avidin-related protein 1-like
107301099,uncharacterized LOC107301099
107301487,family with sequence similarity 53 member B
107301813,uncharacterized LOC107301813
107301893,tetratricopeptide repeat protein 21B-like
107301895,steroidogenic factor 1-like
107301896,lung adenoma susceptibility protein 2-like
107302442,F-actin-capping protein subunit beta
107303094,"keratin, type I cytoskeletal 19-like"
107303096,eukaryotic translation initiation factor 1
107283090,carbonic anhydrase-related protein 11-like
107283091,sulfotransferase family cytosolic 2B member 1-like
107283092,ubiquitin conjugating enzyme E2S
107283093,visinin-like
107283094,pre-mRNA processing factor 31
107283095,CCR4-NOT transcription complex subunit 3-like
107283096,transmembrane protein 143-like
107283097,ethanolamine-phosphate phospho-lyase
107283098,C1D nuclear receptor corepressor
107283099,isochorismatase domain containing 2
107283894,p53-induced death domain protein 1
107283895,distal-less homeobox 2
107283896,distal-less homeobox 1
107283897,glutamate decarboxylase 1
107285070,ribosomal protein L24
107285071,protocadherin 10
107285072,cysteine rich secretory protein LCCL domain containing 1
107285073,zinc finger homeobox protein 4-like
107285074,zinc finger homeobox protein 4-like
107285075,peroxisomal biogenesis factor 2
107285076,peptidase inhibitor 15
107285077,zinc finger homeobox protein 4-like
107285078,hepatocyte nuclear factor 4 gamma
107285079,TNF alpha induced protein 2
107286660,fatty acid desaturase 6
107286661,glutamate ionotropic receptor NMDA type subunit 2C
107286662,E3 ubiquitin/ISG15 ligase TRIM25-like
107286663,otopetrin 2
107286664,USH1 protein network component sans
107286665,tweety family member 2
107286666,neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2
107286667,insulin receptor substrate 1
107286668,rhomboid domain containing 1
107286669,collagen type IV alpha 4
107291870,leucine rich repeat neuronal 1
107291871,protein NDRG1-like
107291872,polymerase (RNA) III subunit H
107291873,ADP ribosylation factor like GTPase 1
107291874,"UTP20, small subunit processome component"
107291875,nucleoporin 205kDa
107291876,CCR4-NOT transcription complex subunit 4-like
107291877,protein phosphatase 1 regulatory subunit 3A
107291878,pre-B-cell leukemia homeobox 3
107291879,multivesicular body subunit 12B-like
107293323,"serpin peptidase inhibitor, clade D (heparin cofactor), member 1"
107293324,potassium voltage-gated channel subfamily D member 3
107293325,transmembrane protein 5
107293326,cytosolic phospholipase A2 epsilon-like
107293327,cytosolic phospholipase A2 zeta-like
107293627,galactosidase beta 1
107293752,inner mitochondrial membrane peptidase subunit 1
107294808,"solute carrier family 7 (amino acid transporter light chain, L system), member 8"
107294809,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like"
107296227,perforin-1-like
107298052,peptidyl-tRNA hydrolase 1 homolog
107299603,EFR3 homolog A
107300543,cytochrome c oxidase subunit 1-like
107300544,cytochrome b-like
107300798,neural cell adhesion molecule 2-like
107302178,calcium-activated potassium channel subunit alpha-1-like
107282357,olfactory receptor 5G3-like
107282760,coiled-coil domain containing 126
107282761,family with sequence similarity 221 member A
107282763,"deafness, autosomal dominant 5"
107282764,oxysterol binding protein like 3
107282765,cytochrome c
107282766,heterogeneous nuclear ribonucleoprotein A2/B1
107282767,kelch like family member 36
107283890,DDB1 and CUL4 associated factor 17
107283891,tousled like kinase 1
107283892,golgi reassembly stacking protein 2
107283893,glutamate rich 2
107283898,Sp5 transcription factor
107283899,IQ motif containing H
107285380,PDZ domain containing 3
107285381,NLR family member X1
107285382,nectin cell adhesion molecule 1
107285383,melanoma cell adhesion molecule
107285384,coiled-coil domain containing 153
107285385,tripartite motif containing 29
107285386,uncharacterized LOC107285386
107285387,Thy-1 cell surface antigen
107285389,C1q and tumor necrosis factor related protein 5
107288848,cullin-1
107288849,pleckstrin homology-like domain family B member 1
107290479,utrophin-like
107296795,secretion regulating guanine nucleotide exchange factor
107297746,serine/threonine kinase 35
107298050,101 kDa malaria antigen-like
107298051,cyclin-dependent kinase 9
107298129,leptin receptor
107298490,zinc finger protein OZF-like
107298491,gastrula zinc finger protein XlCGF26.1-like
107298492,zinc finger protein 91-like
107298495,activity-regulated cytoskeleton-associated protein
107298496,"phosphate cytidylyltransferase 1, choline, beta"
107298497,leucine-rich repeat containing 8 family member C
107298498,SLAIN motif family member 2
107298499,histone acetyltransferase KAT7-like
107299357,zinc finger protein 208-like
107282350,serine/threonine kinase 24
107282351,olfactory receptor 5F1-like
107282352,olfactory receptor 1361-like
107282353,olfactory receptor-like protein OLF1
107282354,olfactory receptor 5G3-like
107282355,olfactory receptor 5G3-like
107282356,olfactory receptor 1M1-like
107284380,protein hinderin-like
107284381,oxysterol binding protein like 10
107284382,CKLF like MARVEL transmembrane domain containing 8
107284383,"dynein, cytoplasmic 1, light intermediate chain 1"
107284384,glycerol-3-phosphate dehydrogenase 1-like
107284385,CKLF like MARVEL transmembrane domain containing 7
107284386,lactase
107284387,NCK associated protein 5
107284388,aspartyl-tRNA synthetase
107284389,minichromosome maintenance complex component 6
107284948,ELMO domain containing 1
107284949,calmodulin-lysine N-methyltransferase-like
107288002,debranching RNA lariats 1
107288003,fibrillarin
107288005,zinc metallopeptidase STE24
107288715,cytochrome b561 domain-containing protein 2
107288718,Ras association domain family member 1
107288719,tumor suppressor candidate 2
107289370,programmed cell death 4 (neoplastic transformation inhibitor)
107289371,SHOC2 leucine-rich repeat scaffold protein
107290470,interferon gamma receptor 2 (interferon gamma transducer 1)
107290471,uncharacterized LOC107290471
107290472,spondin 1
107290473,proteasome subunit alpha 2
107290475,"chromosome unknown open reading frame, human C7orf25"
107290476,pleckstrin homology domain containing A5
107290477,phosphodiesterase 3A
107292370,kin of IRRE like 3 (Drosophila)
107292720,mitochondrial ribosomal protein S7
107292721,MIF4G domain containing
107292724,transmembrane protein 94
107292726,sorting nexin 24
107292727,sorting nexin 2
107293533,D(1) dopamine receptor-like
107295118,UPF0668 protein C10orf76 homolog
107295119,CXXC finger protein 1
107295294,defective in cullin neddylation 1 domain containing 3
107296223,ribonuclease P protein subunit p25-like protein
107298055,alkB homolog 7
107298056,RAP1 GTPase activating protein
107298057,myelin protein zero-like protein 1
107298671,"ATP synthase subunit e, mitochondrial-like"
107298672,FXYD domain-containing ion transport regulator 3-like
107298674,alpha-L-iduronidase-like
107298675,DEAD-box helicase 52
107298677,retinal guanylyl cyclase 2-like
107298678,sterile alpha motif domain containing 8
107298679,voltage dependent anion channel 2
107299354,protocadherin beta-7-like
107302201,mu-type opioid receptor-like
107302202,"arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 3-like"
107302449,minichromosome maintenance complex component 2
107302643,connective tissue growth factor
107284030,ninein like
107284031,O-6-methylguanine-DNA methyltransferase
107284032,PTPRF interacting protein alpha 2
107284033,myogenic factor 5
107284034,"protein tyrosine phosphatase, receptor type Q"
107284035,otogelin-like
107284036,protein phosphatase 1 regulatory subunit 12A
107284037,uncharacterized LOC107284037
107284038,acyl-CoA synthetase short-chain family member 3
107284039,visual system homeobox 1
107287368,fatty acid 2-hydroxylase
107287369,"zinc and ring finger 1, E3 ubiquitin protein ligase"
107288004,"beta-1,4-galactosyltransferase 3-like"
107288006,leucine zipper protein 1
107288007,uncharacterized LOC107288007
107288008,heterogeneous nuclear ribonucleoprotein R
107288009,DnaJ heat shock protein family (Hsp40) member C8
107288710,teneurin transmembrane protein 1
107288711,StAR related lipid transfer domain containing 10
107288713,transmembrane protein 115
107288716,zinc finger MYND-type containing 10
107288717,caspase recruitment domain family member 14
107289008,heterogeneous nuclear ribonucleoprotein A/B
107289009,family with sequence similarity 13 member B
107290008,oxysterol binding protein like 6
107290020,Rho guanine nucleotide exchange factor 16
107290022,claudin 16
107290023,prolyl 3-hydroxylase 2
107290982,autophagy related 101
107291104,anoctamin 9
107292728,peptidylprolyl isomerase C
107293023,zinc finger protein 501-like
107293024,prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)
107293025,phosducin like
107293026,ring finger and CCCH-type domains 2
107293027,zinc finger and BTB domain containing 6
107294030,zinc finger and SCAN domain-containing protein 30-like
107294031,zinc finger protein RFP-like
107294032,E3 ubiquitin-protein ligase TRIM39-like
107294033,E3 ubiquitin-protein ligase TRIM41-like
107294036,SH3-domain binding protein 4
107294460,cellular repressor of E1A stimulated genes 2
107294461,acetylserotonin O-methyltransferase-like
107294462,sirtuin 3
107294463,ubiquitin protein ligase E3 component n-recognin 1
107294466,codanin 1
107294467,ubiquitin specific peptidase 16
107294704,bromodomain containing 8
107298262,2-acylglycerol O-acyltransferase 2-A-like
107298263,2-acylglycerol O-acyltransferase 2-A-like
107298265,2-acylglycerol O-acyltransferase 2-A-like
107298910,neural cell adhesion molecule 2
107298912,ectonucleotide pyrophosphatase/phosphodiesterase family member 2-like
107299327,kynurenine--oxoglutarate transaminase 1-like
107302092,olfactory receptor 49-like
107302220,zinc finger protein 665-like
107302222,probable G-protein coupled receptor 22
107302226,zinc finger protein 665-like
107302228,"HLA class II histocompatibility antigen, DR beta 5 chain-like"
107303318,activin A receptor type IIB
107283561,ankyrin repeat domain 50
107283562,disco interacting protein 2 homolog C
107283563,La ribonucleoprotein domain family member 4B
107283564,GTP binding protein 4
107283565,isopentenyl-diphosphate Delta-isomerase 1-like
107283566,WD repeat domain 37
107283567,"adenosine deaminase, RNA-specific, B2 (inactive)"
107283568,testican-1-like
107283569,zinc finger CCHC-type containing 2
107286860,uncharacterized LOC107286860
107286861,KIAA1024 ortholog
107286862,"5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)"
107286863,fumarylacetoacetate hydrolase (fumarylacetoacetase)
107286864,aryl hydrocarbon receptor nuclear translocator 2
107286865,vesicle (multivesicular body) trafficking 1
107286866,human immunodeficiency virus type I enhancer binding protein 2
107286867,Fanconi anemia core complex associated protein 100
107286868,androgen-induced 1
107286869,peroxisomal biogenesis factor 3
107287714,ribosomal protein S2
107287920,sosondowah ankyrin repeat domain family member C
107290021,multiple EGF like domains 6
107290024,"chromosome unknown open reading frame, human C1orf50"
107290025,intestinal-type alkaline phosphatase-like
107290026,tumor protein p63 regulated 1-like
107290027,"WD repeat containing, antisense to TP73"
107290988,"protein tyrosine phosphatase, non-receptor type 22"
107291208,poly(ADP-ribose) polymerase 1
107291209,lin-9 DREAM MuvB core complex component
107291635,kinesin light chain 3
107293020,histone H1x
107293021,zinc finger protein 420-like
107293049,pogo transposable element with KRAB domain
107293998,TGFB induced factor homeobox 1
107294926,retinol dehydrogenase 5
107297833,fibrosin-like 1
107299164,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3"
107299280,armadillo repeat protein deleted in velo-cardio-facial syndrome homolog
107299286,natriuretic peptide receptor 2
107299674,GTPase IMAP family member 7-like
107299675,"alanine--glyoxylate aminotransferase 2, mitochondrial-like"
107299676,prolactin receptor-like
107300910,lysosomal-trafficking regulator-like
107300912,eukaryotic translation elongation factor 1 alpha 2
107300913,leucine-rich repeat-containing protein 17-like
107300914,"delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial-like"
107300915,PQ-loop repeat-containing protein 3-like
107300916,Wilms tumor protein homolog
107300917,uncharacterized LOC107300917
107300918,ATP binding cassette subfamily F member 2
107300919,uncharacterized LOC107300919
107302645,leiomodin 3
